ImageId,Label
14694,8
14695,3
14696,2
14697,8
14698,6
14699,4
14700,4
14701,9
14702,3
14703,7
14704,0
14705,5
14706,9
14707,6
14708,7
14709,4
14710,6
14711,5
14712,9
14713,2
14714,7
14715,6
14716,5
14717,9
14718,9
14719,2
14720,3
14721,1
14722,3
14723,4
14724,9
14725,0
14726,9
14727,1
14728,2
14729,8
14730,2
14731,3
14732,2
14733,9
14734,8
14735,4
14736,5
14737,6
14738,6
14739,7
14740,4
14741,0
14742,3
14743,9
14744,7
14745,9
14746,3
14747,6
14748,4
14749,7
14750,0
14751,2
14752,0
14753,2
14754,7
14755,8
14756,5
14757,3
14758,7
14759,2
14760,1
14761,7
14762,9
14763,8
14764,5
14765,8
14766,7
14767,1
14768,4
14769,5
14770,7
14771,4
14772,1
14773,3
14774,3
14775,3
14776,0
14777,1
14778,8
14779,5
14780,7
14781,3
14782,2
14783,0
14784,5
14785,1
14786,8
14787,1
14788,1
14789,2
14790,4
14791,9
14792,4
14793,7
14794,6
14795,5
14796,8
14797,8
14798,1
14799,7
14800,7
14801,2
14802,0
14803,3
14804,1
14805,8
14806,8
14807,2
14808,9
14809,2
14810,4
14811,3
14812,8
14813,0
14814,8
14815,9
14816,0
14817,3
14818,8
14819,0
14820,3
14821,5
14822,7
14823,0
14824,2
14825,1
14826,3
14827,2
14828,6
14829,2
14830,8
14831,5
14832,0
14833,4
14834,7
14835,8
14836,3
14837,7
14838,3
14839,2
14840,1
14841,6
14842,9
14843,5
14844,0
14845,8
14846,4
14847,1
14848,3
14849,2
14850,7
14851,0
14852,6
14853,9
14854,6
14855,1
14856,6
14857,0
14858,2
14859,6
14860,3
14861,7
14862,3
14863,0
14864,9
14865,0
14866,1
14867,6
14868,0
14869,4
14870,5
14871,6
14872,4
14873,6
14874,3
14875,6
14876,4
14877,3
14878,3
14879,8
14880,2
14881,4
14882,6
14883,6
14884,9
14885,6
14886,0
14887,9
14888,6
14889,8
14890,7
14891,1
14892,9
14893,2
14894,1
14895,2
14896,9
14897,1
14898,0
14899,0
14900,3
14901,0
14902,0
14903,0
14904,1
14905,4
14906,9
14907,7
14908,0
14909,4
14910,3
14911,2
14912,5
14913,5
14914,6
14915,7
14916,4
14917,2
14918,4
14919,3
14920,9
14921,9
14922,1
14923,5
14924,9
14925,4
14926,2
14927,7
14928,3
14929,0
14930,1
14931,7
14932,7
14933,0
14934,5
14935,7
14936,7
14937,9
14938,2
14939,3
14940,8
14941,3
14942,4
14943,2
14944,0
14945,9
14946,6
14947,1
14948,0
14949,1
14950,8
14951,7
14952,6
14953,0
14954,5
14955,1
14956,0
14957,0
14958,2
14959,3
14960,1
14961,9
14962,5
14963,9
14964,8
14965,3
14966,6
14967,9
14968,6
14969,3
14970,8
14971,1
14972,7
14973,3
14974,6
14975,6
14976,2
14977,5
14978,9
14979,5
14980,5
14981,1
14982,5
14983,6
14984,7
14985,1
14986,5
14987,1
14988,6
14989,4
14990,1
14991,3
14992,6
14993,7
14994,3
14995,0
14996,8
14997,6
14998,9
14999,7
15000,5
15001,5
15002,5
15003,0
15004,4
15005,9
15006,0
15007,0
15008,9
15009,2
15010,9
15011,6
15012,1
15013,8
15014,1
15015,7
15016,9
15017,6
15018,6
15019,2
15020,9
15021,2
15022,9
15023,1
15024,7
15025,7
15026,7
15027,1
15028,9
15029,5
15030,4
15031,7
15032,4
15033,3
15034,2
15035,7
15036,5
15037,2
15038,9
15039,9
15040,9
15041,7
15042,6
15043,8
15044,5
15045,4
15046,0
15047,5
15048,3
15049,1
15050,5
15051,6
15052,9
15053,8
15054,3
15055,6
15056,7
15057,3
15058,5
15059,7
15060,3
15061,9
15062,5
15063,3
15064,5
15065,1
15066,8
15067,7
15068,4
15069,6
15070,1
15071,6
15072,9
15073,4
15074,6
15075,6
15076,8
15077,2
15078,1
15079,0
15080,3
15081,8
15082,2
15083,3
15084,6
15085,7
15086,2
15087,4
15088,5
15089,0
15090,4
15091,7
15092,4
15093,4
15094,4
15095,1
15096,1
15097,8
15098,3
15099,6
15100,4
15101,9
15102,0
15103,2
15104,9
15105,8
15106,0
15107,8
15108,0
15109,3
15110,9
15111,5
15112,2
15113,2
15114,9
15115,5
15116,4
15117,6
15118,3
15119,4
15120,6
15121,5
15122,3
15123,1
15124,7
15125,0
15126,3
15127,9
15128,1
15129,7
15130,1
15131,1
15132,8
15133,8
15134,3
15135,6
15136,3
15137,4
15138,5
15139,8
15140,8
15141,8
15142,1
15143,5
15144,7
15145,8
15146,7
15147,6
15148,3
15149,1
15150,1
15151,7
15152,2
15153,0
15154,6
15155,2
15156,0
15157,6
15158,4
15159,8
15160,5
15161,5
15162,8
15163,2
15164,6
15165,0
15166,0
15167,1
15168,8
15169,1
15170,1
15171,0
15172,9
15173,0
15174,9
15175,3
15176,6
15177,2
15178,6
15179,7
15180,9
15181,0
15182,4
15183,1
15184,3
15185,8
15186,1
15187,4
15188,3
15189,0
15190,5
15191,1
15192,3
15193,3
15194,7
15195,0
15196,0
15197,8
15198,9
15199,5
15200,7
15201,1
15202,1
15203,3
15204,8
15205,1
15206,6
15207,4
15208,8
15209,0
15210,3
15211,1
15212,1
15213,1
15214,8
15215,6
15216,4
15217,7
15218,2
15219,2
15220,8
15221,2
15222,6
15223,6
15224,5
15225,2
15226,5
15227,1
15228,2
15229,7
15230,8
15231,8
15232,9
15233,8
15234,5
15235,4
15236,2
15237,2
15238,3
15239,8
15240,6
15241,5
15242,9
15243,2
15244,1
15245,2
15246,1
15247,8
15248,6
15249,4
15250,2
15251,3
15252,6
15253,6
15254,0
15255,5
15256,8
15257,8
15258,8
15259,2
15260,5
15261,3
15262,9
15263,2
15264,1
15265,5
15266,8
15267,8
15268,6
15269,7
15270,5
15271,8
15272,0
15273,0
15274,0
15275,0
15276,7
15277,3
15278,8
15279,0
15280,3
15281,7
15282,7
15283,0
15284,1
15285,5
15286,3
15287,8
15288,9
15289,6
15290,0
15291,2
15292,4
15293,3
15294,6
15295,5
15296,7
15297,2
15298,0
15299,2
15300,8
15301,1
15302,5
15303,2
15304,0
15305,6
15306,2
15307,9
15308,2
15309,0
15310,9
15311,2
15312,2
15313,3
15314,8
15315,5
15316,3
15317,3
15318,6
15319,3
15320,7
15321,8
15322,4
15323,6
15324,3
15325,7
15326,1
15327,1
15328,8
15329,2
15330,1
15331,3
15332,4
15333,9
15334,1
15335,2
15336,8
15337,6
15338,4
15339,2
15340,0
15341,5
15342,8
15343,5
15344,5
15345,0
15346,2
15347,3
15348,7
15349,5
15350,6
15351,6
15352,0
15353,9
15354,0
15355,1
15356,8
15357,4
15358,8
15359,1
15360,2
15361,1
15362,7
15363,3
15364,7
15365,1
15366,5
15367,8
15368,1
15369,0
15370,5
15371,6
15372,3
15373,8
15374,8
15375,3
15376,7
15377,6
15378,9
15379,9
15380,3
15381,6
15382,1
15383,7
15384,7
15385,1
15386,8
15387,6
15388,2
15389,9
15390,7
15391,1
15392,2
15393,4
15394,2
15395,1
15396,7
15397,0
15398,8
15399,5
15400,4
15401,3
15402,0
15403,2
15404,4
15405,8
15406,3
15407,2
15408,7
15409,9
15410,5
15411,7
15412,1
15413,6
15414,1
15415,7
15416,5
15417,5
15418,8
15419,6
15420,8
15421,3
15422,1
15423,6
15424,4
15425,2
15426,9
15427,6
15428,4
15429,5
15430,3
15431,6
15432,8
15433,7
15434,1
15435,8
15436,0
15437,9
15438,7
15439,5
15440,5
15441,2
15442,4
15443,7
15444,6
15445,5
15446,9
15447,0
15448,7
15449,1
15450,9
15451,5
15452,4
15453,7
15454,1
15455,0
15456,9
15457,9
15458,8
15459,9
15460,3
15461,7
15462,6
15463,4
15464,6
15465,3
15466,6
15467,6
15468,0
15469,3
15470,3
15471,4
15472,8
15473,1
15474,4
15475,8
15476,0
15477,7
15478,8
15479,8
15480,3
15481,6
15482,6
15483,3
15484,6
15485,8
15486,9
15487,8
15488,2
15489,7
15490,3
15491,0
15492,3
15493,1
15494,4
15495,9
15496,5
15497,7
15498,5
15499,7
15500,8
15501,2
15502,3
15503,3
15504,0
15505,1
15506,9
15507,7
15508,8
15509,4
15510,0
15511,9
15512,4
15513,8
15514,5
15515,2
15516,7
15517,8
15518,8
15519,7
15520,3
15521,5
15522,9
15523,3
15524,2
15525,0
15526,5
15527,4
15528,5
15529,1
15530,0
15531,6
15532,9
15533,5
15534,2
15535,9
15536,0
15537,0
15538,6
15539,5
15540,6
15541,1
15542,6
15543,4
15544,7
15545,5
15546,0
15547,8
15548,5
15549,7
15550,6
15551,9
15552,5
15553,5
15554,9
15555,4
15556,6
15557,8
15558,5
15559,6
15560,4
15561,5
15562,9
15563,5
15564,2
15565,8
15566,5
15567,8
15568,6
15569,8
15570,2
15571,3
15572,1
15573,1
15574,9
15575,9
15576,3
15577,0
15578,2
15579,3
15580,3
15581,3
15582,2
15583,6
15584,7
15585,9
15586,8
15587,4
15588,7
15589,3
15590,8
15591,4
15592,9
15593,2
15594,6
15595,4
15596,1
15597,7
15598,9
15599,4
15600,8
15601,2
15602,9
15603,9
15604,2
15605,5
15606,0
15607,1
15608,6
15609,8
15610,0
15611,4
15612,7
15613,6
15614,5
15615,1
15616,9
15617,0
15618,4
15619,0
15620,6
15621,3
15622,4
15623,2
15624,3
15625,1
15626,1
15627,1
15628,3
15629,2
15630,8
15631,2
15632,7
15633,3
15634,1
15635,9
15636,7
15637,7
15638,6
15639,5
15640,9
15641,9
15642,1
15643,4
15644,9
15645,1
15646,8
15647,3
15648,8
15649,2
15650,1
15651,4
15652,2
15653,9
15654,0
15655,2
15656,0
15657,0
15658,0
15659,1
15660,9
15661,7
15662,9
15663,6
15664,6
15665,4
15666,0
15667,1
15668,7
15669,1
15670,6
15671,9
15672,0
15673,5
15674,6
15675,8
15676,3
15677,6
15678,2
15679,0
15680,1
15681,5
15682,4
15683,6
15684,3
15685,4
15686,4
15687,9
15688,6
15689,0
15690,7
15691,2
15692,9
15693,3
15694,6
15695,9
15696,9
15697,7
15698,9
15699,0
15700,8
15701,1
15702,0
15703,1
15704,5
15705,1
15706,7
15707,4
15708,8
15709,6
15710,4
15711,0
15712,1
15713,1
15714,1
15715,3
15716,7
15717,7
15718,9
15719,0
15720,4
15721,8
15722,0
15723,9
15724,5
15725,5
15726,4
15727,1
15728,3
15729,0
15730,2
15731,4
15732,3
15733,6
15734,5
15735,4
15736,1
15737,4
15738,4
15739,6
15740,1
15741,8
15742,2
15743,7
15744,8
15745,7
15746,2
15747,9
15748,8
15749,7
15750,6
15751,1
15752,2
15753,9
15754,3
15755,2
15756,1
15757,7
15758,1
15759,9
15760,5
15761,4
15762,1
15763,7
15764,7
15765,6
15766,3
15767,7
15768,8
15769,9
15770,5
15771,8
15772,2
15773,3
15774,1
15775,9
15776,7
15777,7
15778,0
15779,2
15780,8
15781,0
15782,7
15783,2
15784,5
15785,2
15786,1
15787,9
15788,7
15789,7
15790,1
15791,1
15792,0
15793,4
15794,2
15795,3
15796,6
15797,3
15798,5
15799,2
15800,6
15801,6
15802,8
15803,7
15804,6
15805,2
15806,7
15807,1
15808,0
15809,1
15810,4
15811,5
15812,5
15813,1
15814,6
15815,1
15816,8
15817,0
15818,9
15819,6
15820,9
15821,1
15822,1
15823,7
15824,2
15825,1
15826,9
15827,8
15828,6
15829,6
15830,5
15831,1
15832,2
15833,0
15834,0
15835,2
15836,7
15837,1
15838,6
15839,6
15840,3
15841,9
15842,1
15843,4
15844,5
15845,6
15846,0
15847,8
15848,5
15849,0
15850,6
15851,3
15852,8
15853,3
15854,2
15855,8
15856,2
15857,5
15858,7
15859,7
15860,9
15861,1
15862,7
15863,0
15864,5
15865,1
15866,9
15867,8
15868,4
15869,4
15870,8
15871,1
15872,0
15873,9
15874,6
15875,6
15876,3
15877,0
15878,7
15879,6
15880,0
15881,8
15882,3
15883,8
15884,4
15885,7
15886,7
15887,0
15888,5
15889,0
15890,7
15891,8
15892,5
15893,6
15894,0
15895,3
15896,8
15897,4
15898,2
15899,1
15900,6
15901,9
15902,3
15903,1
15904,1
15905,1
15906,6
15907,8
15908,0
15909,1
15910,4
15911,1
15912,6
15913,2
15914,6
15915,2
15916,5
15917,1
15918,7
15919,1
15920,1
15921,1
15922,8
15923,1
15924,8
15925,7
15926,8
15927,7
15928,9
15929,4
15930,3
15931,1
15932,8
15933,6
15934,7
15935,0
15936,3
15937,5
15938,0
15939,4
15940,2
15941,9
15942,9
15943,8
15944,7
15945,4
15946,9
15947,1
15948,8
15949,6
15950,8
15951,9
15952,9
15953,6
15954,8
15955,0
15956,2
15957,0
15958,2
15959,5
15960,1
15961,4
15962,7
15963,9
15964,9
15965,4
15966,1
15967,9
15968,1
15969,5
15970,1
15971,2
15972,1
15973,3
15974,5
15975,7
15976,3
15977,7
15978,8
15979,8
15980,6
15981,1
15982,0
15983,7
15984,0
15985,7
15986,6
15987,3
15988,0
15989,9
15990,2
15991,1
15992,8
15993,2
15994,9
15995,5
15996,8
15997,4
15998,2
15999,6
16000,7
16001,9
16002,8
16003,8
16004,4
16005,5
16006,4
16007,5
16008,3
16009,4
16010,6
16011,8
16012,7
16013,8
16014,6
16015,7
16016,2
16017,2
16018,8
16019,7
16020,0
16021,8
16022,0
16023,0
16024,9
16025,9
16026,8
16027,4
16028,4
16029,2
16030,1
16031,4
16032,8
16033,0
16034,7
16035,1
16036,9
16037,3
16038,9
16039,4
16040,9
16041,5
16042,2
16043,6
16044,8
16045,5
16046,4
16047,3
16048,7
16049,9
16050,1
16051,9
16052,1
16053,1
16054,3
16055,5
16056,7
16057,8
16058,2
16059,7
16060,6
16061,8
16062,8
16063,5
16064,6
16065,9
16066,1
16067,0
16068,8
16069,0
16070,1
16071,2
16072,1
16073,1
16074,7
16075,3
16076,9
16077,1
16078,5
16079,7
16080,7
16081,9
16082,0
16083,3
16084,8
16085,8
16086,3
16087,1
16088,3
16089,9
16090,6
16091,1
16092,8
16093,1
16094,3
16095,5
16096,0
16097,4
16098,0
16099,0
16100,8
16101,6
16102,4
16103,8
16104,1
16105,7
16106,6
16107,3
16108,1
16109,0
16110,6
16111,9
16112,7
16113,4
16114,1
16115,2
16116,6
16117,5
16118,9
16119,7
16120,0
16121,6
16122,6
16123,7
16124,1
16125,0
16126,0
16127,2
16128,8
16129,1
16130,2
16131,4
16132,7
16133,8
16134,2
16135,6
16136,2
16137,1
16138,9
16139,6
16140,5
16141,0
16142,6
16143,4
16144,8
16145,7
16146,9
16147,4
16148,5
16149,5
16150,3
16151,3
16152,1
16153,5
16154,2
16155,7
16156,5
16157,2
16158,3
16159,3
16160,5
16161,2
16162,0
16163,5
16164,7
16165,2
16166,1
16167,1
16168,0
16169,5
16170,7
16171,1
16172,4
16173,1
16174,6
16175,4
16176,9
16177,0
16178,2
16179,4
16180,1
16181,0
16182,5
16183,8
16184,1
16185,6
16186,8
16187,0
16188,4
16189,8
16190,7
16191,9
16192,0
16193,0
16194,3
16195,6
16196,7
16197,2
16198,0
16199,3
16200,0
16201,2
16202,0
16203,4
16204,1
16205,5
16206,3
16207,2
16208,4
16209,6
16210,9
16211,0
16212,6
16213,2
16214,1
16215,8
16216,4
16217,5
16218,9
16219,2
16220,9
16221,4
16222,1
16223,4
16224,7
16225,2
16226,1
16227,2
16228,2
16229,0
16230,9
16231,6
16232,0
16233,7
16234,4
16235,4
16236,9
16237,3
16238,5
16239,5
16240,1
16241,0
16242,8
16243,8
16244,7
16245,2
16246,9
16247,9
16248,0
16249,4
16250,3
16251,3
16252,3
16253,8
16254,7
16255,2
16256,7
16257,4
16258,7
16259,4
16260,9
16261,7
16262,2
16263,8
16264,5
16265,3
16266,9
16267,2
16268,3
16269,0
16270,8
16271,8
16272,9
16273,7
16274,4
16275,6
16276,7
16277,4
16278,7
16279,9
16280,8
16281,6
16282,2
16283,0
16284,1
16285,6
16286,4
16287,8
16288,7
16289,5
16290,4
16291,2
16292,1
16293,6
16294,9
16295,0
16296,4
16297,5
16298,6
16299,9
16300,8
16301,1
16302,2
16303,8
16304,6
16305,9
16306,5
16307,7
16308,6
16309,2
16310,9
16311,7
16312,4
16313,0
16314,7
16315,1
16316,0
16317,4
16318,4
16319,1
16320,1
16321,9
16322,9
16323,8
16324,4
16325,7
16326,1
16327,6
16328,2
16329,7
16330,5
16331,7
16332,2
16333,0
16334,5
16335,1
16336,4
16337,7
16338,2
16339,9
16340,9
16341,5
16342,4
16343,6
16344,2
16345,6
16346,0
16347,2
16348,9
16349,7
16350,6
16351,9
16352,6
16353,4
16354,4
16355,4
16356,2
16357,5
16358,8
16359,9
16360,3
16361,7
16362,6
16363,1
16364,0
16365,5
16366,4
16367,6
16368,5
16369,6
16370,9
16371,9
16372,4
16373,6
16374,7
16375,6
16376,1
16377,5
16378,7
16379,9
16380,5
16381,8
16382,8
16383,2
16384,7
16385,6
16386,0
16387,2
16388,7
16389,2
16390,4
16391,5
16392,9
16393,9
16394,6
16395,5
16396,9
16397,0
16398,5
16399,0
16400,5
16401,0
16402,8
16403,4
16404,5
16405,6
16406,5
16407,1
16408,1
16409,0
16410,9
16411,4
16412,7
16413,8
16414,1
16415,2
16416,0
16417,1
16418,0
16419,0
16420,3
16421,0
16422,9
16423,6
16424,0
16425,5
16426,9
16427,6
16428,8
16429,3
16430,8
16431,1
16432,9
16433,9
16434,7
16435,4
16436,3
16437,3
16438,9
16439,4
16440,6
16441,1
16442,9
16443,2
16444,4
16445,9
16446,1
16447,0
16448,6
16449,9
16450,3
16451,5
16452,4
16453,6
16454,7
16455,9
16456,7
16457,4
16458,1
16459,3
16460,1
16461,7
16462,9
16463,9
16464,2
16465,5
16466,3
16467,9
16468,4
16469,7
16470,6
16471,4
16472,1
16473,6
16474,0
16475,7
16476,9
16477,7
16478,5
16479,1
16480,3
16481,2
16482,6
16483,1
16484,2
16485,6
16486,1
16487,1
16488,8
16489,9
16490,1
16491,1
16492,4
16493,9
16494,8
16495,6
16496,9
16497,8
16498,3
16499,0
16500,7
16501,0
16502,2
16503,5
16504,0
16505,7
16506,4
16507,1
16508,0
16509,7
16510,2
16511,3
16512,8
16513,1
16514,7
16515,3
16516,6
16517,7
16518,0
16519,4
16520,8
16521,9
16522,9
16523,2
16524,5
16525,4
16526,7
16527,0
16528,6
16529,8
16530,8
16531,4
16532,3
16533,2
16534,5
16535,6
16536,7
16537,1
16538,7
16539,3
16540,0
16541,5
16542,1
16543,7
16544,2
16545,7
16546,7
16547,2
16548,8
16549,0
16550,5
16551,4
16552,1
16553,8
16554,1
16555,3
16556,3
16557,0
16558,2
16559,9
16560,8
16561,6
16562,9
16563,5
16564,8
16565,4
16566,6
16567,2
16568,1
16569,0
16570,8
16571,1
16572,4
16573,8
16574,6
16575,6
16576,6
16577,1
16578,6
16579,4
16580,2
16581,0
16582,3
16583,6
16584,3
16585,9
16586,6
16587,0
16588,3
16589,7
16590,6
16591,6
16592,2
16593,3
16594,1
16595,4
16596,4
16597,9
16598,2
16599,2
16600,6
16601,0
16602,3
16603,7
16604,7
16605,7
16606,1
16607,3
16608,6
16609,6
16610,7
16611,2
16612,6
16613,8
16614,5
16615,4
16616,8
16617,5
16618,9
16619,4
16620,2
16621,3
16622,3
16623,1
16624,7
16625,3
16626,6
16627,7
16628,8
16629,5
16630,6
16631,7
16632,6
16633,5
16634,8
16635,1
16636,0
16637,6
16638,8
16639,0
16640,0
16641,9
16642,3
16643,5
16644,2
16645,9
16646,4
16647,2
16648,6
16649,5
16650,7
16651,9
16652,8
16653,6
16654,9
16655,0
16656,4
16657,0
16658,1
16659,8
16660,0
16661,7
16662,1
16663,4
16664,2
16665,5
16666,3
16667,9
16668,9
16669,4
16670,7
16671,8
16672,8
16673,0
16674,8
16675,2
16676,2
16677,1
16678,8
16679,3
16680,6
16681,0
16682,2
16683,1
16684,8
16685,9
16686,7
16687,0
16688,5
16689,5
16690,9
16691,6
16692,4
16693,1
16694,1
16695,3
16696,1
16697,8
16698,1
16699,8
16700,3
16701,3
16702,0
16703,5
16704,9
16705,4
16706,3
16707,2
16708,1
16709,1
16710,7
16711,0
16712,4
16713,0
16714,7
16715,2
16716,2
16717,4
16718,6
16719,3
16720,8
16721,1
16722,6
16723,5
16724,3
16725,6
16726,3
16727,3
16728,4
16729,3
16730,5
16731,7
16732,7
16733,2
16734,3
16735,7
16736,3
16737,3
16738,8
16739,1
16740,5
16741,0
16742,5
16743,2
16744,3
16745,3
16746,6
16747,4
16748,7
16749,0
16750,1
16751,4
16752,6
16753,2
16754,8
16755,0
16756,8
16757,7
16758,8
16759,5
16760,2
16761,6
16762,9
16763,8
16764,1
16765,0
16766,6
16767,8
16768,2
16769,3
16770,5
16771,7
16772,8
16773,7
16774,6
16775,1
16776,2
16777,5
16778,6
16779,6
16780,5
16781,4
16782,0
16783,3
16784,2
16785,0
16786,9
16787,9
16788,9
16789,6
16790,7
16791,2
16792,8
16793,1
16794,2
16795,0
16796,2
16797,5
16798,6
16799,2
16800,2
16801,3
16802,9
16803,2
16804,4
16805,4
16806,4
16807,9
16808,1
16809,3
16810,2
16811,9
16812,4
16813,4
16814,5
16815,0
16816,8
16817,0
16818,1
16819,5
16820,7
16821,8
16822,3
16823,3
16824,1
16825,8
16826,5
16827,6
16828,1
16829,6
16830,1
16831,7
16832,2
16833,8
16834,0
16835,2
16836,1
16837,5
16838,6
16839,4
16840,1
16841,7
16842,7
16843,6
16844,2
16845,4
16846,7
16847,4
16848,1
16849,6
16850,2
16851,7
16852,8
16853,7
16854,3
16855,0
16856,1
16857,6
16858,9
16859,1
16860,2
16861,5
16862,8
16863,6
16864,1
16865,1
16866,6
16867,2
16868,8
16869,0
16870,6
16871,8
16872,5
16873,9
16874,0
16875,1
16876,0
16877,2
16878,4
16879,7
16880,6
16881,5
16882,2
16883,3
16884,4
16885,8
16886,6
16887,6
16888,5
16889,4
16890,3
16891,2
16892,1
16893,2
16894,1
16895,3
16896,4
16897,5
16898,3
16899,6
16900,7
16901,4
16902,4
16903,5
16904,1
16905,2
16906,8
16907,3
16908,1
16909,0
16910,0
16911,1
16912,8
16913,3
16914,5
16915,2
16916,0
16917,8
16918,4
16919,3
16920,9
16921,9
16922,7
16923,0
16924,0
16925,9
16926,9
16927,5
16928,3
16929,9
16930,7
16931,0
16932,6
16933,4
16934,3
16935,2
16936,9
16937,8
16938,3
16939,7
16940,7
16941,3
16942,1
16943,6
16944,9
16945,2
16946,7
16947,3
16948,5
16949,5
16950,4
16951,6
16952,5
16953,0
16954,0
16955,9
16956,0
16957,1
16958,4
16959,6
16960,1
16961,7
16962,0
16963,6
16964,9
16965,1
16966,4
16967,2
16968,2
16969,8
16970,4
16971,8
16972,2
16973,0
16974,1
16975,4
16976,7
16977,1
16978,8
16979,8
16980,0
16981,0
16982,8
16983,5
16984,8
16985,2
16986,9
16987,8
16988,2
16989,8
16990,0
16991,9
16992,0
16993,9
16994,7
16995,6
16996,2
16997,3
16998,8
16999,8
17000,0
17001,3
17002,4
17003,6
17004,6
17005,5
17006,3
17007,4
17008,7
17009,3
17010,1
17011,1
17012,3
17013,8
17014,9
17015,4
17016,7
17017,2
17018,9
17019,4
17020,6
17021,2
17022,9
17023,4
17024,8
17025,4
17026,6
17027,6
17028,0
17029,1
17030,2
17031,1
17032,2
17033,1
17034,9
17035,1
17036,8
17037,9
17038,5
17039,6
17040,3
17041,8
17042,2
17043,8
17044,9
17045,4
17046,8
17047,5
17048,3
17049,2
17050,1
17051,0
17052,6
17053,8
17054,9
17055,4
17056,7
17057,7
17058,7
17059,7
17060,9
17061,9
17062,0
17063,4
17064,6
17065,9
17066,4
17067,6
17068,9
17069,3
17070,4
17071,9
17072,9
17073,1
17074,1
17075,0
17076,8
17077,2
17078,9
17079,1
17080,4
17081,8
17082,9
17083,1
17084,1
17085,2
17086,8
17087,1
17088,3
17089,9
17090,3
17091,7
17092,9
17093,6
17094,1
17095,9
17096,2
17097,4
17098,6
17099,3
17100,1
17101,2
17102,1
17103,1
17104,7
17105,3
17106,0
17107,9
17108,1
17109,4
17110,4
17111,8
17112,5
17113,2
17114,2
17115,0
17116,1
17117,1
17118,8
17119,7
17120,1
17121,6
17122,9
17123,0
17124,6
17125,7
17126,9
17127,6
17128,6
17129,1
17130,8
17131,1
17132,7
17133,9
17134,7
17135,1
17136,8
17137,3
17138,6
17139,1
17140,0
17141,9
17142,2
17143,9
17144,6
17145,5
17146,1
17147,7
17148,2
17149,0
17150,6
17151,7
17152,8
17153,2
17154,6
17155,0
17156,9
17157,2
17158,0
17159,9
17160,9
17161,4
17162,4
17163,6
17164,2
17165,1
17166,8
17167,3
17168,0
17169,5
17170,1
17171,3
17172,5
17173,3
17174,0
17175,5
17176,2
17177,8
17178,4
17179,4
17180,0
17181,0
17182,0
17183,2
17184,3
17185,8
17186,9
17187,7
17188,8
17189,6
17190,3
17191,4
17192,0
17193,9
17194,9
17195,2
17196,9
17197,5
17198,9
17199,4
17200,2
17201,0
17202,5
17203,6
17204,2
17205,4
17206,9
17207,2
17208,7
17209,1
17210,4
17211,9
17212,1
17213,1
17214,9
17215,7
17216,0
17217,8
17218,8
17219,6
17220,2
17221,4
17222,0
17223,3
17224,4
17225,1
17226,3
17227,7
17228,2
17229,8
17230,8
17231,8
17232,4
17233,0
17234,0
17235,6
17236,2
17237,8
17238,2
17239,9
17240,8
17241,0
17242,1
17243,3
17244,8
17245,9
17246,1
17247,9
17248,1
17249,5
17250,3
17251,1
17252,4
17253,2
17254,1
17255,6
17256,4
17257,7
17258,1
17259,1
17260,4
17261,0
17262,1
17263,2
17264,2
17265,4
17266,5
17267,8
17268,4
17269,8
17270,0
17271,2
17272,6
17273,1
17274,9
17275,0
17276,4
17277,8
17278,9
17279,7
17280,8
17281,0
17282,4
17283,5
17284,5
17285,3
17286,7
17287,3
17288,2
17289,3
17290,5
17291,5
17292,4
17293,4
17294,3
17295,0
17296,9
17297,1
17298,7
17299,5
17300,8
17301,5
17302,4
17303,6
17304,0
17305,3
17306,1
17307,1
17308,6
17309,1
17310,5
17311,4
17312,9
17313,5
17314,7
17315,5
17316,6
17317,8
17318,2
17319,7
17320,4
17321,1
17322,2
17323,8
17324,8
17325,2
17326,0
17327,6
17328,8
17329,6
17330,5
17331,4
17332,1
17333,8
17334,4
17335,1
17336,1
17337,6
17338,9
17339,8
17340,0
17341,4
17342,4
17343,3
17344,2
17345,7
17346,1
17347,7
17348,9
17349,5
17350,4
17351,8
17352,3
17353,7
17354,1
17355,9
17356,7
17357,8
17358,5
17359,0
17360,1
17361,9
17362,7
17363,1
17364,0
17365,3
17366,3
17367,9
17368,2
17369,5
17370,1
17371,3
17372,9
17373,1
17374,2
17375,2
17376,6
17377,0
17378,4
17379,7
17380,3
17381,5
17382,9
17383,2
17384,0
17385,7
17386,2
17387,2
17388,7
17389,9
17390,0
17391,7
17392,6
17393,0
17394,4
17395,3
17396,0
17397,2
17398,4
17399,7
17400,9
17401,1
17402,6
17403,9
17404,3
17405,8
17406,7
17407,3
17408,5
17409,8
17410,6
17411,1
17412,4
17413,0
17414,6
17415,1
17416,0
17417,8
17418,1
17419,9
17420,3
17421,1
17422,4
17423,1
17424,2
17425,7
17426,0
17427,9
17428,2
17429,9
17430,7
17431,9
17432,2
17433,6
17434,9
17435,4
17436,9
17437,5
17438,4
17439,7
17440,8
17441,6
17442,6
17443,6
17444,2
17445,5
17446,7
17447,8
17448,6
17449,9
17450,6
17451,4
17452,4
17453,4
17454,7
17455,9
17456,4
17457,4
17458,8
17459,0
17460,0
17461,4
17462,9
17463,3
17464,7
17465,1
17466,1
17467,1
17468,8
17469,5
17470,9
17471,8
17472,9
17473,1
17474,7
17475,0
17476,8
17477,8
17478,5
17479,5
17480,6
17481,5
17482,0
17483,4
17484,0
17485,4
17486,4
17487,7
17488,1
17489,7
17490,2
17491,2
